Date,ConfigStamp,Device,Platform,Policy,Result,Remediation config
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,13 - SSH,PASS,
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,14 - SNMPv3,PASS,
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,15 - Basic Services,PASS,service timestamps log date time msec localtime show-timezone service timestamps debug datetime msec localtime show-timezone service password-encryption service tcp-keepalives-in service tcp-keepalives-out no service udp-small-servers no service tcp-small-servers no service finger no service pad service sequence-numbers 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,16 - Boot System,PASS,
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,17 - RCMD,PASS,ip rcmd remote-host netadmin 153.7.254.114 netadmin ip rcmd rsh-enable 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,18 - Loopback,PASS,ip tacacs source-interface loopback0 ip tftp source-interface Loopback0 logging source-interface Loopback0 snmp-server trap-source Loopback0 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,19 - IP Security,PASS,no ip bootp server no ip http server no ip http secure-server no ip source-route no ip identd 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,20 - Source Route,PASS,no ip source-route 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,21 - SNMP Trap,PASS,
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,22 - Interface Description,FAIL,description 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,23 - CoPP,FAIL,ip access-list copp-system-yoyodyne-acl-bgp permit tcp any gt 1024 any eq bgp permit tcp any eq bgp any gt 1024 ipv6 access-list copp-system-yoyodyne-acl-bgp6 permit tcp any gt 1024 any eq bgp permit tcp any eq bgp any gt 1024 ip access-list copp-system-yoyodyne-acl-cts permit tcp any any eq 64999 permit tcp any eq 64999 any ip access-list copp-system-yoyodyne-acl-dhcp permit udp any eq bootpc any permit udp any neq bootps any eq bootps ip access-list copp-system-yoyodyne-acl-dhcp-relay-response permit udp any eq bootps any permit udp any any eq bootpc ip access-list copp-system-yoyodyne-acl-eigrp permit eigrp any any ip access-list copp-system-yoyodyne-acl-ftp permit tcp any any eq ftp-data permit tcp any any eq ftp permit tcp any eq ftp-data any permit tcp any eq ftp any ip access-list copp-system-yoyodyne-acl-glbp permit udp any eq 3222 224.0.0.0/24 eq 3222 ip access-list copp-system-yoyodyne-acl-hsrp permit udp any 224.0.0.0/24 eq 1985 ipv6 access-list copp-system-yoyodyne-acl-hsrp6 permit udp any ff02::66/128 eq 2029 ip access-list copp-system-yoyodyne-acl-icmp permit icmp any any echo permit icmp any any echo-reply ipv6 access-list copp-system-yoyodyne-acl-icmp6 permit icmp any any echo-request permit icmp any any echo-reply ipv6 access-list copp-system-yoyodyne-acl-icmp6-msgs permit icmp any any router-advertisement permit icmp any any router-solicitation permit icmp any any nd-na permit icmp any any nd-ns permit icmp any any mld-query permit icmp any any mld-report permit icmp any any mld-reduction permit icmp any any mldv2 ip access-list copp-system-yoyodyne-acl-igmp permit igmp any 224.0.0.0/3 ip access-list copp-system-yoyodyne-acl-lisp permit udp any any eq 4342 ipv6 access-list copp-system-yoyodyne-acl-lisp6 permit udp any any eq 4342 mac access-list copp-system-yoyodyne-acl-mac-cdp-udld-vtp permit any 0100.0ccc.cccc 0000.0000.0000 mac access-list copp-system-yoyodyne-acl-mac-cfsoe permit any 0180.c200.000e 0000.0000.0000 0x8843 permit any 0180.c200.000e 0000.0000.0000 mac access-list copp-system-yoyodyne-acl-mac-dot1x permit any 0180.c200.0003 0000.0000.0000 0x888e mac access-list copp-system-yoyodyne-acl-mac-fabricpath-isis permit any 0180.c200.0041 0000.0000.0000 mac access-list copp-system-yoyodyne-acl-mac-fcoe permit any any 0x8906 permit any any 0x8914 mac access-list copp-system-yoyodyne-acl-mac-flow-control permit any 0180.c200.0001 0000.0000.0000 0x8808 mac access-list copp-system-yoyodyne-acl-mac-l2-tunnel permit any any 0x8840 mac access-list copp-system-yoyodyne-acl-mac-l2pt permit any 0100.0ccd.cdd0 0000.0000.0000 mac access-list copp-system-yoyodyne-acl-mac-l3-isis permit any 0180.c200.0015 0000.0000.0000 permit any 0180.c200.0014 0000.0000.0000 mac access-list copp-system-yoyodyne-acl-mac-lacp permit any 0180.c200.0002 0000.0000.0000 0x8809 mac access-list copp-system-yoyodyne-acl-mac-lldp permit any 0180.c200.000e 0000.0000.0000 0x88cc mac access-list copp-system-yoyodyne-acl-mac-otv-isis permit any 0100.0cdf.dfdf 0000.0000.0000 mac access-list copp-system-yoyodyne-acl-mac-sdp-srp permit any 0180.c200.000e 0000.0000.0000 0x3401 mac access-list copp-system-yoyodyne-acl-mac-stp permit any 0100.0ccc.cccd 0000.0000.0000 permit any 0180.c200.0000 0000.0000.0000 mac access-list copp-system-yoyodyne-acl-mac-undesirable permit any any ip access-list copp-system-yoyodyne-acl-mpls-ldp permit udp any eq 646 any eq 646 permit tcp any any eq 646 permit tcp any eq 646 any ip access-list copp-system-yoyodyne-acl-mpls-oam permit udp any eq 3503 any ip access-list copp-system-yoyodyne-acl-mpls-rsvp permit 46 any any ip access-list copp-system-yoyodyne-acl-msdp permit tcp any gt 1024 any eq 639 permit tcp any eq 639 any gt 1024 ip access-list copp-system-yoyodyne-acl-ntp permit udp any any eq ntp permit udp any eq ntp any ipv6 access-list copp-system-yoyodyne-acl-ntp6 permit udp any any eq ntp permit udp any eq ntp any ip access-list copp-system-yoyodyne-acl-ospf permit ospf any any ip access-list copp-system-yoyodyne-acl-otv-as permit udp any any eq 8472 ip access-list copp-system-yoyodyne-acl-pim permit pim any 224.0.0.0/24 permit udp any any eq pim-auto-rp permit ip any 224.0.0.13/32 ip access-list copp-system-yoyodyne-acl-pim-mdt-join permit udp any 224.0.0.13/32 ip access-list copp-system-yoyodyne-acl-pim-reg permit pim any any ip access-list copp-system-yoyodyne-acl-radius permit udp any any eq 1812 permit udp any any eq 1813 permit udp any any eq 1645 permit udp any any eq 1646 permit udp any eq 1812 any permit udp any eq 1813 any permit udp any eq 1645 any permit udp any eq 1646 any ipv6 access-list copp-system-yoyodyne-acl-radius6 permit udp any any eq 1812 permit udp any any eq 1813 permit udp any any eq 1645 permit udp any any eq 1646 permit udp any eq 1812 any permit udp any eq 1813 any permit udp any eq 1645 any permit udp any eq 1646 any ip access-list copp-system-yoyodyne-acl-rip permit udp any 224.0.0.0/24 eq rip ipv6 access-list copp-system-yoyodyne-acl-rip6 permit udp any ff02::9/64 eq 521 ip access-list copp-system-yoyodyne-acl-rise permit tcp any range 5000 5001 any ipv6 access-list copp-system-yoyodyne-acl-rise6 permit tcp any range 5000 5001 any ip access-list copp-system-yoyodyne-acl-sftp permit tcp any any eq 115 permit tcp any eq 115 any ip access-list copp-system-yoyodyne-acl-snmp permit udp any any eq snmp permit udp any any eq snmptrap ip access-list copp-system-yoyodyne-acl-ssh permit tcp any any eq 22 permit tcp any eq 22 any ipv6 access-list copp-system-yoyodyne-acl-ssh6 permit tcp any any eq 22 permit tcp any eq 22 any ip access-list copp-system-yoyodyne-acl-tacacs permit tcp any any eq tacacs permit tcp any eq tacacs any ipv6 access-list copp-system-yoyodyne-acl-tacacs6 permit tcp any any eq tacacs permit tcp any eq tacacs any ip access-list copp-system-yoyodyne-acl-telnet permit tcp any any eq telnet permit tcp any any eq 107 permit tcp any eq telnet any permit tcp any eq 107 any ipv6 access-list copp-system-yoyodyne-acl-telnet6 permit tcp any any eq telnet permit tcp any any eq 107 permit tcp any eq telnet any permit tcp any eq 107 any ip access-list copp-system-yoyodyne-acl-tftp permit udp any any eq tftp permit udp any any eq 1758 permit udp any eq tftp any permit udp any eq 1758 any ipv6 access-list copp-system-yoyodyne-acl-tftp6 permit udp any any eq tftp permit udp any any eq 1758 permit udp any eq tftp any permit udp any eq 1758 any ip access-list copp-system-yoyodyne-acl-traceroute permit icmp any any ttl-exceeded permit icmp any any port-unreachable permit udp any any range 33434 33534 ip access-list copp-system-yoyodyne-acl-undesirable permit udp any any eq 1434 ip access-list copp-system-yoyodyne-acl-vpc permit udp any any eq 3200 ip access-list copp-system-yoyodyne-acl-vrrp permit ip any 224.0.0.18/32 ip access-list copp-system-yoyodyne-acl-wccp permit udp any eq 2048 any eq 2048 class-map type control-plane match-any copp-system-yoyodyne-class-critical match access-group name copp-system-yoyodyne-acl-bgp match access-group name copp-system-yoyodyne-acl-pim match access-group name copp-system-yoyodyne-acl-rip match access-group name copp-system-yoyodyne-acl-vpc match access-group name copp-system-yoyodyne-acl-bgp6 match access-group name copp-system-yoyodyne-acl-igmp match access-group name copp-system-yoyodyne-acl-lisp match access-group name copp-system-yoyodyne-acl-msdp match access-group name copp-system-yoyodyne-acl-ospf match access-group name copp-system-yoyodyne-acl-rip6 match access-group name copp-system-yoyodyne-acl-rise match access-group name copp-system-yoyodyne-acl-eigrp match access-group name copp-system-yoyodyne-acl-lisp6 match access-group name copp-system-yoyodyne-acl-rise6 match access-group name copp-system-yoyodyne-acl-otv-as match access-group name copp-system-yoyodyne-acl-mac-l2pt match access-group name copp-system-yoyodyne-acl-mpls-ldp match access-group name copp-system-yoyodyne-acl-mpls-oam match access-group name copp-system-yoyodyne-acl-mpls-rsvp match access-group name copp-system-yoyodyne-acl-mac-l3-isis match access-group name copp-system-yoyodyne-acl-mac-otv-isis match access-group name copp-system-yoyodyne-acl-mac-fabricpath-isis match protocol mpls router-alert match protocol mpls exp 6 class-map type control-plane match-any copp-system-yoyodyne-class-exception match exception ip option match exception ip icmp unreachable match exception ipv6 option match exception ipv6 icmp unreachable class-map type control-plane match-any copp-system-yoyodyne-class-fcoe match access-group name copp-system-yoyodyne-acl-mac-fcoe class-map type control-plane match-any copp-system-yoyodyne-class-important match access-group name copp-system-yoyodyne-acl-cts match access-group name copp-system-yoyodyne-acl-glbp match access-group name copp-system-yoyodyne-acl-hsrp match access-group name copp-system-yoyodyne-acl-vrrp match access-group name copp-system-yoyodyne-acl-wccp match access-group name copp-system-yoyodyne-acl-hsrp6 match access-group name copp-system-yoyodyne-acl-pim-reg match access-group name copp-system-yoyodyne-acl-mac-lldp match access-group name copp-system-yoyodyne-acl-icmp6-msgs match access-group name copp-system-yoyodyne-acl-pim-mdt-join match access-group name copp-system-yoyodyne-acl-mac-flow-control class-map type control-plane match-any copp-system-yoyodyne-class-l2-default match access-group name copp-system-yoyodyne-acl-mac-undesirable match protocol mpls class-map type control-plane match-any copp-system-yoyodyne-class-l2-unpoliced match access-group name copp-system-yoyodyne-acl-mac-stp match access-group name copp-system-yoyodyne-acl-mac-lacp match access-group name copp-system-yoyodyne-acl-mac-cfsoe match access-group name copp-system-yoyodyne-acl-mac-sdp-srp match access-group name copp-system-yoyodyne-acl-mac-l2-tunnel match access-group name copp-system-yoyodyne-acl-mac-cdp-udld-vtp class-map type control-plane match-any copp-system-yoyodyne-class-management match access-group name copp-system-yoyodyne-acl-ftp match access-group name copp-system-yoyodyne-acl-ntp match access-group name copp-system-yoyodyne-acl-ssh match access-group name copp-system-yoyodyne-acl-ntp6 match access-group name copp-system-yoyodyne-acl-sftp match access-group name copp-system-yoyodyne-acl-snmp match access-group name copp-system-yoyodyne-acl-ssh6 match access-group name copp-system-yoyodyne-acl-tftp match access-group name copp-system-yoyodyne-acl-tftp6 match access-group name copp-system-yoyodyne-acl-radius match access-group name copp-system-yoyodyne-acl-tacacs match access-group name copp-system-yoyodyne-acl-telnet match access-group name copp-system-yoyodyne-acl-radius6 match access-group name copp-system-yoyodyne-acl-tacacs6 match access-group name copp-system-yoyodyne-acl-telnet6 class-map type control-plane match-any copp-system-yoyodyne-class-monitoring match access-group name copp-system-yoyodyne-acl-icmp match access-group name copp-system-yoyodyne-acl-icmp6 match access-group name copp-system-yoyodyne-acl-traceroute class-map type control-plane match-any copp-system-yoyodyne-class-normal match access-group name copp-system-yoyodyne-acl-mac-dot1x match protocol arp class-map type control-plane match-any copp-system-yoyodyne-class-normal-dhcp match access-group name copp-system-yoyodyne-acl-dhcp match redirect dhcp-snoop class-map type control-plane match-any copp-system-yoyodyne-class-normal-dhcp-relay-response match access-group name copp-system-yoyodyne-acl-dhcp-relay-response class-map type control-plane match-any copp-system-yoyodyne-class-redirect match redirect arp-inspect class-map type control-plane match-any copp-system-yoyodyne-class-undesirable match access-group name copp-system-yoyodyne-acl-undesirable class-map type control-plane match-any copp-system-yoyodyne-class-directly-connected-sources match exception multicast directly-connected-sources policy-map type control-plane copp-system-yoyodyne-policy class copp-system-yoyodyne-class-critical set cos 7 police cir 39600 kbps bc 375 ms conform transmit violate drop class copp-system-yoyodyne-class-important set cos 6 police cir 1060 kbps bc 1500 ms conform transmit violate drop class copp-system-yoyodyne-class-management set cos 2 police cir 10000 kbps bc 375 ms conform transmit violate drop class copp-system-yoyodyne-class-normal set cos 1 police cir 680 kbps bc 375 ms conform transmit violate drop class copp-system-yoyodyne-class-normal-dhcp set cos 1 police cir 680 kbps bc 375 ms conform transmit violate drop class copp-system-yoyodyne-class-normal-dhcp-relay-response set cos 1 police cir 900 kbps bc 750 ms conform transmit violate drop class copp-system-yoyodyne-class-redirect set cos 1 police cir 280 kbps bc 375 ms conform transmit violate drop class copp-system-yoyodyne-class-exception set cos 1 police cir 360 kbps bc 375 ms conform transmit violate drop class copp-system-yoyodyne-class-monitoring set cos 1 police cir 10000 kbps bc 10000 ms conform transmit violate drop class copp-system-yoyodyne-class-l2-unpoliced police cir 8 gbps bc 5 mbytes conform transmit violate transmit class copp-system-yoyodyne-class-undesirable set cos 0 police cir 32 kbps bc 375 ms conform drop violate drop class copp-system-yoyodyne-class-fcoe set cos 6 police cir 1060 kbps bc 1500 ms conform transmit violate drop class copp-system-yoyodyne-class-l2-default police cir 500 kbps bc 1875 ms conform transmit violate drop class class-default set cos 0 police cir 500 kbps bc 750 ms conform transmit violate drop class copp-system-yoyodyne-class-directly-connected-sources police cir 200 kbps bc 250 ms conform transmit violate drop 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,24 - Logging,FAIL,logging source-interface Loopback0 logging 153.6.140.100 logging 172.27.75.31 logging 172.27.75.22 no logging console logging buffered 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,25 - VTP,PASS,vtp mode transparent 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,26 - BPDUGuard,PASS,spanning-tree port type edge bpduguard 
09/21/19,10/22/15,dc2-n7k-ch01.prod.cfg,NX-OS,27 - BPDUGuard Default,PASS,spanning-tree port type edge bpduguard 
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,01 - AAA,FAIL,aaa authentication login default group tacacs-servers aaa authentication login console group tacacs-servers aaa authorization config-commands default group tacacs-servers local aaa authorization commands default group tacacs-servers aaa accounting default group tacacs-servers 
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,02 - TACACS,FAIL,feature privilege tacacs-server key 7 <user input> 
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,03 - MGMT Interface,PASS,
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,04 - MGMT Routing,PASS,
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,05 - NTP,FAIL,ntp server 192.168.20.3 use-vrf management ntp server 192.168.20.4 use-vrf management ntp server 192.168.20.5 use-vrf management ntp server 192.168.20.6 use-vrf management 
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,06 - NTPConf,FAIL,ntp server 192.168.20.3 ntp server 192.168.20.4 ntp server 192.168.20.5 ntp server 192.168.20.6 ntp source Loopback0 ntp update-calendar 
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,07 - MGMT NTP,FAIL,ntp server 192.168.20.3 ntp server 192.168.20.4 ntp server 192.168.20.5 ntp server 192.168.20.6 ntp source Loopback0 ntp update-calendar 
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,08 - DNS,FAIL,ip domain-name net.yoyodyne.com ip name-server 192.168.20.1 192.168.20.2 use-vrf management 
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,09 - SNMP ACL,FAIL,snmp-server host 172.27.75.15 use-vrf management snmp-server host 172.27.75.22 use-vrf management snmp-server host 172.27.75.23 use-vrf management snmp-server host 138.69.236.138 use-vrf management snmp-server host 138.69.236.137 use-vrf management snmp-server host 172.27.75.21 use-vrf management snmp-server host 153.6.140.105 use-vrf management snmp-server host 153.6.140.140 use-vrf management snmp-server source-interface traps mgmt0 snmp-server host 172.27.75.15 traps version 2c <user input> 
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,10 - SNMP,PASS,
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,11 - SNMP Identity,PASS,
09/21/19,10/22/15,dc2-n7k-ch02.prod.cfg,NX-OS,12 - Banner,FAIL,Computer System Terms of Use <user input> 
